ECG,RED,IR,PCG
2320,106033,74501,0
2316,106132,74488,0
2322,106091,74417,0
2360,106080,74535,0
2300,106118,74492,0
2312,106124,74499,0
2296,106097,74497,0
2304,106084,74510,0
2304,106120,74472,0
2296,106092,74456,0
2296,106092,74501,0
2300,106057,74491,0
2304,106131,74467,0
2305,106090,74418,0
2317,106078,74510,0
2308,106108,74461,0
2304,106128,74484,0
2308,106092,74489,0
2306,106085,74518,0
2341,106123,74484,0
2285,106084,74476,0
2285,106083,74501,0
2264,106038,74486,0
2220,106137,74486,0
2265,106108,74433,0
1504,106094,74508,0
2272,106116,74470,0
2236,106105,74474,0
2234,106114,74483,0
2240,106100,74470,0
2240,106067,74511,0
2336,106150,74495,0
2332,106045,74511,0
2360,106146,74474,0
2370,106099,74429,0
2349,106097,74521,0
2356,106115,74481,0
2349,106138,74487,0
2336,106115,74436,0
2328,106088,74521,0
2330,106130,74484,0
2336,106127,74486,0
2324,106118,74519,0
2328,106072,74542,0
2324,106132,74484,0
2320,106101,74479,0
2312,106106,74516,0
2306,106056,74516,0
2308,106161,74493,0
2304,106111,74454,0
2293,106101,74539,0
2289,106135,74480,0
2282,106158,74509,0
2272,106104,74485,0
2268,106101,74555,0
2256,106135,74493,0
2214,106150,74503,0
2262,106115,74520,0
1593,106092,74543,0
2272,106141,74510,0
2256,106164,74540,0
2256,106116,74501,0
2289,106130,74539,0
2320,106172,74530,0
2312,106126,74502,0
2316,106122,74573,0
2298,106171,74514,0
2305,106131,74534,0
2298,106120,74568,0
2304,106079,74554,0
2281,106180,74537,0
2314,106123,74493,0
2310,106124,74575,0
2304,106154,74531,0
2309,106188,74540,0
2328,106120,74532,0
2312,106119,74593,0
2322,106167,74547,0
2322,106148,74534,0
2316,106135,74582,0
2314,106086,74549,0
2304,106192,74552,0
2336,106138,74503,0
2304,106138,74588,0
2310,106147,74562,0
2296,106209,74571,0
2305,106139,74522,0
2248,106147,74609,0
2286,106165,74553,0
1628,106163,74547,0
2312,106150,74589,0
2280,106181,74601,0
2280,106173,74621,0
2288,106112,74638,0
2220,106163,74550,0
2228,106216,74620,0
2272,106173,74566,0
2285,106174,74619,0
2297,106142,74596,0
2328,106209,74617,0
2340,106185,74562,0
2357,106167,74635,0
2378,106198,74608,0
2393,106208,74620,0
2408,106176,74644,0
2434,106150,74650,0
2468,106218,74617,0
2484,106177,74567,0
2521,106190,74644,0
2548,106191,74613,0
2588,106219,74624,0
2656,106185,74640,0
2668,106169,74655,0
2712,106203,74617,0
2752,106193,74605,0
2792,106165,74656,0
2835,106132,74641,0
2881,106216,74617,0
2896,106177,74570,0
2860,106200,74649,0
2936,106204,74628,0
2298,106217,74640,0
2984,106183,74622,0
2720,106219,74645,0
2730,106217,74701,0
2684,106199,74664,0
2000,106207,74695,0
1989,106259,74672,0
2020,106200,74609,0
2032,106205,74719,0
2036,106228,74671,0
2050,106223,74673,0
2044,106216,74707,0
2057,106177,74720,0
2058,106224,74666,0
2048,106218,74658,0
2058,106213,74706,0
2042,106188,74690,0
2080,106270,74686,0
2072,106208,74630,0
2081,106224,74704,0
2082,106244,74695,0
2138,106227,74702,0
2112,106226,74696,0
2122,106192,74722,0
2129,106264,74671,0
2136,106229,74660,0
2170,106232,74716,0
2170,106196,74677,0
2188,106251,74695,0
2164,106222,74649,0
2153,106226,74727,0
2204,106240,74673,0
1535,106243,74695,0
2204,106222,74727,0
2240,106233,74749,0
2180,106211,74749,0
2192,106296,74730,0
2284,106252,74746,0
2280,106252,74693,0
2304,106269,74786,0
2314,106278,74730,0
2308,106298,74745,0
2305,106264,74748,0
2304,106221,74794,0
2300,106300,74744,0
2292,106263,74728,0
2304,106264,74776,0
2292,106212,74768,0
2294,106295,74742,0
2348,106262,74695,0
2298,106268,74788,0
2306,106286,74769,0
2272,106313,74764,0
2304,106274,74738,0
2304,106249,74797,0
2288,106314,74753,0
2296,106284,74763,0
2290,106251,74783,0
2288,106217,74788,0
2276,106291,74762,0
2272,106270,74727,0
2244,106284,74805,0
2218,106244,74772,0
2240,106334,74784,0
1581,106280,74739,0
2244,106282,74814,0
2224,106320,74785,0
2220,106308,74851,0
2324,106309,74825,0
2336,106327,74799,0
2332,106311,74849,0
2336,106263,74847,0
2288,106381,74826,0
2312,106311,74781,0
2296,106327,74858,0
2304,106280,74822,0
2306,106356,74816,0
2304,106315,74789,0
2304,106315,74875,0
2293,106341,74834,0
2304,106353,74825,0
2310,106318,74828,0
2308,106284,74876,0
2304,106372,74827,0
2320,106321,74810,0
2320,106317,74838,0
2296,106282,74820,0
2290,106354,74812,0
2304,106315,74773,0
2288,106292,74846,0
2292,106333,74810,0
2304,106338,74814,0
2244,106297,74805,0
2232,106285,74871,0
2282,106313,74813,0
1632,106303,74779,0
2304,106299,74821,0
2292,106274,74668,0
2302,106224,74622,0
2305,106224,74700,0
2316,106153,74661,0
2360,106242,74632,0
2348,106227,74636,0
2344,106204,74640,0
2364,106186,74697,0
2344,106232,74622,0
2344,106196,74611,0
2340,106189,74657,0
2352,106143,74639,0
2361,106240,74601,0
2350,106175,74589,0
2356,106176,74631,0
2353,106133,74604,0
2344,106227,74594,0
2337,106169,74535,0
2340,106163,74622,0
2320,106185,74599,0
2324,106192,74566,0
2312,106158,74589,0
2312,106143,74607,0
2284,106203,74566,0
2294,106139,74552,0
2284,106152,74579,0
2328,106099,74557,0
2290,106185,74555,0
2312,106148,74509,0
2277,106152,74571,0
2274,106165,74529,0
2272,106192,74534,0
2272,106094,74461,0
2272,106151,74486,0
2264,106094,74450,0
2288,106122,74506,0
2292,106106,74507,0
2320,106057,74493,0
2332,106152,74466,0
2326,106105,74435,0
2328,106096,74503,0
2320,106081,74467,0
2304,106143,74466,0
2306,106102,74427,0
2304,106091,74526,0
2284,106126,74460,0
2272,106120,74454,0
2272,106105,74503,0
2268,106043,74505,0
2260,106133,74453,0
2248,106084,74426,0
2248,106107,74487,0
2248,106102,74464,0
2250,106141,74479,0
2245,106085,74456,0
2252,106098,74515,0
2252,106128,74462,0
2264,106122,74449,0
2261,106097,74497,0
2264,106091,74521,0
2232,106129,74467,0
2273,106101,74452,0
1506,106081,74508,0
2304,106034,74485,0
2284,106111,74472,0
2280,106087,74485,0
2424,106064,74494,0
2321,106090,74494,0
2316,106145,74473,0
2344,106101,74423,0
2336,106095,74498,0
2336,106092,74483,0
2328,106147,74456,0
2336,106104,74433,0
2328,106099,74500,0
2324,106124,74469,0
2320,106149,74473,0
2304,106093,74489,0
2294,106092,74531,0
2276,106139,74508,0
2296,106110,74460,0
2284,106105,74516,0
2306,106074,74507,0
2304,106143,74466,0
2304,106106,74452,0
2312,106115,74495,0
2312,106091,74477,0
2309,106165,74476,0
2310,106103,74440,0
2320,106109,74514,0
2324,106139,74467,0
2304,106122,74480,0
2266,106100,74471,0
2300,106081,74528,0
1642,106122,74481,0
2306,106118,74462,0
2269,106178,74505,0
2284,106126,74469,0
2360,106137,74483,0
2352,106183,74516,0
2340,106150,74483,0
2338,106140,74542,0
2324,106137,74510,0
2320,106188,74502,0
2316,106146,74486,0
2321,106140,74577,0
2308,106174,74512,0
2308,106168,74519,0
2306,106149,74563,0
2304,106122,74568,0
2304,106163,74535,0
2304,106144,74491,0
2312,106147,74553,0
2344,106099,74533,0
2348,106185,74540,0
2313,106156,74500,0
2280,106130,74555,0
2308,106164,74512,0
2320,106194,74541,0
2313,106146,74545,0
2306,106135,74571,0
2308,106175,74526,0
2264,106169,74519,0
2224,106159,74579,0
2304,106129,74571,0
1529,106204,74540,0
2368,106152,74488,0
2308,106150,74572,0
2292,106132,74602,0
2301,106184,74569,0
2300,106147,74530,0
2312,106142,74574,0
2289,106165,74568,0
2336,106148,74602,0
2304,106195,74572,0
2328,106149,74542,0
2332,106153,74587,0
2330,106119,74563,0
2336,106213,74566,0
2329,106161,74515,0
2336,106153,74592,0
2338,106184,74567,0
2356,106187,74565,0
2352,106158,74583,0
2356,106145,74609,0
2358,106206,74562,0
2324,106153,74525,0
2352,106168,74598,0
2340,106110,74569,0
2330,106211,74572,0
2336,106169,74524,0
2331,106154,74602,0
2326,106179,74581,0
2325,106187,74566,0
2328,106163,74563,0
2304,106139,74597,0
2264,106199,74568,0
2305,106163,74552,0
1653,106164,74595,0
2308,106199,74560,0
2304,106164,74536,0
2344,106167,74609,0
2368,106202,74565,0
2372,106215,74576,0
2370,106165,74565,0
2356,106157,74611,0
2362,106191,74572,0
2361,106190,74568,0
2368,106164,74583,0
2360,106129,74598,0
2345,106210,74579,0
2356,106168,74544,0
2338,106166,74616,0
2336,106147,74579,0
2330,106232,74587,0
2340,106165,74537,0
2328,106176,74612,0
2322,106212,74588,0
2308,106179,74579,0
2305,106156,74596,0
2277,106119,74594,0
2292,106212,74571,0
2308,106160,74559,0
2316,106167,74631,0
2320,106163,74589,0
2304,106204,74593,0
2304,106178,74540,0
2329,106161,74619,0
1563,106209,74569,0
2360,106183,74579,0
2356,106161,74614,0
2330,106233,74610,0
2320,106195,74577,0
2384,106190,74652,0
2314,106181,74590,0
2342,106214,74645,0
2256,106154,74663,0
2348,106240,74617,0
2372,106197,74603,0
2376,106192,74643,0
2400,106164,74622,0
2368,106247,74613,0
2378,106202,74586,0
2384,106185,74667,0
2376,106250,74628,0
2374,106219,74630,0
2356,106210,74636,0
2368,106177,74668,0
2356,106245,74634,0
2358,106205,74608,0
2348,106207,74654,0
2336,106164,74628,0
2348,106251,74631,0
2344,106203,74603,0
2362,106211,74663,0
2346,106229,74650,0
2356,106224,74650,0
2368,106209,74628,0
2380,106192,74678,0
2348,106224,74650,0
2312,106221,74640,0
2376,106208,74669,0
1692,106169,74676,0
2316,106222,74638,0
2320,106239,74701,0
2456,106249,74679,0
2501,106287,74676,0
2520,106213,74629,0
2549,106219,74718,0
2572,106248,74676,0
2596,106246,74689,0
2624,106245,74713,0
2640,106199,74727,0
2676,106263,74675,0
2690,106235,74651,0
2732,106237,74699,0
2768,106224,74683,0
2808,106276,74693,0
2837,106230,74668,0
2872,106221,74734,0
2906,106251,74670,0
2936,106245,74675,0
2961,106242,74712,0
2984,106187,74686,0
2992,106280,74677,0
2985,106228,74640,0
2988,106240,74716,0
2965,106237,74669,0
2930,106291,74682,0
2876,106215,74652,0
2760,106234,74732,0
2769,106261,74685,0
2068,106270,74681,0
2688,106221,74704,0
2632,106187,74718,0
2428,106238,74711,0
2372,106246,74734,0
2324,106206,74743,0
2210,106285,74684,0
2200,106298,74708,0
2229,106225,74686,0
2232,106238,74752,0
2232,106268,74703,0
2240,106246,74702,0
2240,106227,74743,0
2240,106194,74725,0
2240,106283,74720,0
2244,106235,74657,0
2256,106256,74738,0
2274,106236,74708,0
2284,106286,74708,0
2298,106236,74713,0
2304,106202,74772,0
2304,106276,74719,0
2308,106248,74717,0
2320,106233,74738,0
2312,106189,74765,0
2308,106277,74711,0
2316,106229,74685,0
2314,106230,74756,0
2306,106250,74712,0
2360,106280,74720,0
2292,106251,74699,0
2252,106227,74775,0
2281,106278,74723,0
1556,106249,74732,0
2312,106251,74795,0
2312,106265,74729,0
2361,106273,74767,0
2376,106250,74803,0
2380,106266,74742,0
2376,106286,74751,0
2378,106258,74752,0
2376,106264,74817,0
2384,106294,74759,0
2384,106276,74750,0
2386,106269,74791,0
2400,106247,74797,0
2386,106306,74764,0
2392,106268,74744,0
2394,106277,74784,0
2392,106253,74780,0
2408,106302,74779,0
2432,106272,74723,0
2389,106273,74829,0
2384,106291,74779,0
2396,106292,74758,0
2386,106260,74816,0
2378,106217,74807,0
2381,106320,74785,0
2380,106273,74750,0
2370,106279,74810,0
2344,106277,74786,0
2312,106341,74770,0
2357,106298,74756,0
1689,106272,74844,0
2374,106330,74786,0
2377,106280,74795,0
2320,106343,74835,0
2354,106320,74820,0
2352,106318,74831,0
2421,106289,74865,0
2436,106319,74835,0
2380,106301,74761,0
2392,106306,74850,0
2432,106298,74816,0
2428,106345,74818,0
2432,106299,74812,0
2448,106297,74867,0
2424,106328,74798,0
2425,106313,74813,0
2460,106297,74834,0
2434,106237,74844,0
2424,106341,74798,0
2412,106314,74776,0
2408,106294,74824,0
2408,106278,74790,0
2416,106346,74812,0
2392,106284,74738,0
2380,106281,74821,0
2392,106306,74785,0
2384,106341,74797,0
2379,106272,74774,0
2376,106265,74819,0
2386,106306,74781,0
2384,106279,74757,0
2380,106280,74809,0
2332,106222,74792,0
2389,106329,74764,0
1720,106272,74713,0
2420,106201,74645,0
2368,106168,74620,0
2424,106194,74623,0
2468,106188,74567,0
2456,106180,74614,0
2482,106150,74589,0
2458,106223,74583,0
2440,106174,74553,0
2436,106146,74614,0
2424,106183,74581,0
2418,106171,74571,0
2412,106155,74578,0
2408,106122,74614,0
2394,106182,74560,0
2384,106141,74544,0
2372,106153,74573,0
2368,106117,74561,0
2361,106186,74543,0
2360,106135,74491,0
2352,106136,74554,0
2340,106173,74536,0
2362,106166,74527,0
2348,106129,74523,0
2352,106127,74568,0
2368,106163,74531,0
2352,106130,74494,0
2332,106129,74545,0
2296,106102,74508,0
2336,106156,74507,0
1669,106103,74490,0
2340,106114,74556,0
2344,106134,74510,0
2308,106083,74398,0
2308,106069,74474,0
2324,106104,74449,0
2349,106083,74444,0
2348,106119,74427,0
2368,106061,74399,0
2368,106064,74472,0
2370,106115,74445,0
2372,106089,74431,0
2418,106068,74448,0
2378,106029,74481,0
2376,106125,74438,0
2368,106073,74411,0
2376,106078,74457,0
2376,106055,74428,0
2400,106151,74439,0
2372,106068,74402,0
2376,106092,74458,0
2380,106099,74427,0
2380,106094,74432,0
2392,106060,74445,0
2388,106046,74489,0
2402,106130,74432,0
2384,106079,74410,0
2380,106077,74451,0
2370,106023,74444,0
2376,106121,74430,0
2368,106074,74379,0
2320,106069,74465,0
2364,106104,74443,0
1596,106098,74434,0
2368,106077,74464,0
2337,106076,74466,0
2336,106051,74445,0
2392,106121,74439,0
2424,106074,74403,0
2384,106060,74470,0
2412,106061,74431,0
2392,106132,74432,0
2392,106060,74383,0
2400,106075,74466,0
2396,106098,74433,0
2380,106118,74430,0
2394,106056,74428,0
2386,106063,74497,0
2390,106101,74438,0
2392,106089,74412,0
2384,106077,74455,0
2377,106028,74440,0
2376,106102,74433,0
2368,106075,74390,0
2368,106098,74466,0
2356,106087,74436,0
2354,106127,74444,0
2349,106079,74455,0
2340,106054,74480,0
2346,106122,74434,0
2336,106087,74425,0
2304,106087,74459,0
2272,106029,74456,0
2340,106113,74458,0
1570,106059,74409,0
2352,106080,74476,0
2348,106096,74490,0
2352,106070,74517,0
2356,106136,74468,0
2344,106090,74470,0
2353,106107,74471,0
2388,106100,74502,0
2386,106040,74521,0
2384,106125,74472,0
2357,106097,74467,0
2376,106099,74536,0
2384,106118,74483,0
2384,106168,74488,0
2392,106107,74510,0
2414,106099,74520,0
2448,106141,74481,0
2392,106108,74473,0
2384,106118,74509,0
2390,106058,74516,0
2384,106143,74498,0
2388,106079,74457,0
2376,106081,74508,0
2376,106117,74469,0
2368,106148,74461,0
2368,106102,74480,0
2360,106094,74525,0
2362,106146,74499,0
2368,106108,74483,0
2344,106094,74509,0
2302,106085,74541,0
2346,106144,74486,0
1576,106105,74478,0
2362,106102,74522,0
2328,106128,74495,0
2336,106106,74487,0
2320,106097,74548,0
2360,106079,74516,0
2360,106144,74491,0
2388,106093,74482,0
2392,106099,74524,0
2388,106052,74521,0
2386,106151,74481,0
2388,106101,74452,0
2384,106114,74544,0
2392,106123,74493,0
2360,106112,74487,0
2388,106097,74505,0
2380,106064,74534,0
2378,106138,74504,0
2330,106089,74448,0
2368,106101,74525,0
2373,106117,74490,0
2376,106135,74493,0
2378,106107,74499,0
2378,106079,74546,0
2386,106141,74485,0
2384,106103,74470,0
2408,106109,74538,0
2388,106085,74484,0
2393,106150,74507,0
2388,106104,74461,0
2336,106095,74531,0
2396,106133,74495,0
1620,106109,74491,0
2394,106097,74505,0
2352,106091,74469,0
2344,106076,74537,0
2394,106125,74514,0
2400,106091,74506,0
2392,106151,74505,0
2420,106117,74475,0
2420,106104,74554,0
2416,106134,74512,0
2400,106096,74502,0
2412,106093,74524,0
2413,106049,74536,0
2409,106134,74509,0
2388,106106,74453,0
2384,106105,74512,0
2376,106106,74515,0
2380,106154,74506,0
2346,106101,74499,0
2368,106081,74552,0
2368,106149,74507,0
2378,106111,74499,0
2380,106100,74535,0
2400,106060,74534,0
2388,106140,74501,0
2384,106108,74485,0
2388,106113,74536,0
2400,106073,74521,0
2400,106155,74506,0
2392,106105,74464,0
2354,106115,74548,0
2400,106136,74505,0
1739,106159,74526,0
2420,106112,74480,0
2362,106101,74602,0
2364,106167,74551,0
2364,106132,74561,0
2416,106100,74591,0
2428,106182,74557,0
2464,106135,74537,0
2416,106145,74605,0
2404,106081,74558,0
2402,106176,74558,0
2396,106129,74519,0
2388,106142,74599,0
2388,106148,74578,0
2388,106172,74554,0
2376,106136,74545,0
2384,106119,74593,0
2372,106166,74554,0
2396,106153,74558,0
2376,106134,74590,0
2372,106100,74605,0
2348,106184,74570,0
2368,106142,74536,0
2356,106145,74621,0
2368,106159,74579,0
2364,106180,74571,0
2364,106148,74570,0
2372,106145,74604,0
2344,106179,74582,0
2309,106167,74568,0
2348,106133,74607,0
1577,106115,74628,0
2348,106193,74583,0
2332,106163,74656,0
2330,106211,74601,0
2336,106186,74611,0
2361,106174,74559,0
2364,106176,74639,0
2386,106143,74679,0
2390,106217,74628,0
2388,106189,74614,0
2440,106174,74654,0
2384,106129,74634,0
2390,106200,74629,0
2380,106188,74574,0
2380,106171,74688,0
2378,106203,74643,0
2381,106214,74638,0
2380,106184,74616,0
2376,106192,74663,0
2372,106216,74632,0
2368,106201,74627,0
2368,106193,74661,0
2368,106123,74675,0
2360,106222,74642,0
2354,106178,74614,0
2354,106183,74670,0
2344,106166,74642,0
2330,106249,74656,0
2338,106196,74613,0
2308,106190,74676,0
2272,106195,74648,0
2316,106214,74633,0
1640,106184,74655,0
2388,106161,74716,0
2364,106180,74694,0
2384,106249,74675,0
2402,106195,74673,0
2648,106187,74715,0
2592,106178,74701,0
2572,106147,74679,0
2512,106239,74684,0
2457,106192,74623,0
2397,106200,74717,0
2354,106219,74682,0
2304,106206,74681,0
2264,106183,74704,0
2236,106154,74721,0
2212,106246,74688,0
2188,106199,74650,0
2164,106204,74697,0
2136,106191,74693,0
2128,106269,74678,0
2104,106205,74660,0
2090,106199,74728,0
2073,106215,74676,0
2058,106229,74679,0
2060,106190,74699,0
2058,106156,74727,0
2056,106234,74690,0
2064,106212,74663,0
2060,106208,74718,0
2053,106195,74694,0
2052,106251,74705,0
2080,106200,74644,0
1436,106202,74734,0
2106,106225,74696,0
2128,106213,74742,0
2138,106262,74716,0
2144,106233,74677,0
2330,106251,74725,0
2354,106230,74723,0
2360,106207,74781,0
2372,106280,74734,0
2360,106231,74729,0
2362,106221,74775,0
2346,106168,74752,0
2344,106267,74744,0
2346,106227,74690,0
2340,106234,74793,0
2332,106249,74720,0
2332,106277,74734,0
2326,106223,74733,0
2324,106244,74808,0
2320,106277,74748,0
2324,106252,74745,0
2325,106242,74801,0
2330,106186,74776,0
2328,106284,74754,0
2330,106238,74709,0
2330,106245,74786,0
2338,106263,74760,0
2344,106312,74757,0
2356,106265,74735,0
2336,106262,74798,0
2324,106275,74759,0
2340,106280,74769,0
1680,106249,74781,0
2320,106215,74808,0
2328,106283,74784,0
2328,106275,74861,0
2380,106308,74810,0
2404,106319,74822,0
2416,106283,74825,0
2408,106266,74869,0
2416,106316,74826,0
2402,106302,74821,0
2388,106296,74847,0
2388,106241,74850,0
2384,106332,74798,0
2368,106286,74790,0
2376,106289,74848,0
2368,106291,74830,0
2360,106333,74830,0
2346,106271,74787,0
2349,106300,74861,0
2361,106312,74840,0
2358,106327,74818,0
2352,106302,74855,0
2370,106267,74866,0
2368,106309,74830,0
2370,106289,74804,0
2370,106292,74852,0
2376,106254,74830,0
2380,106359,74844,0
2361,106302,74791,0
2326,106299,74862,0
2370,106319,74830,0
1597,106318,74838,0
2378,106281,74802,0
2372,106270,74862,0
2348,106238,74792,0
2348,106256,74750,0
2361,106280,74745,0
2384,106248,74692,0
2384,106231,74726,0
2412,106239,74776,0
2384,106195,74760,0
2402,106271,74741,0
2400,106214,74688,0
2396,106231,74754,0
2396,106265,74717,0
2386,106276,74700,0
2392,106212,74744,0
2344,106195,74752,0
2396,106258,74704,0
2400,106204,74671,0
2408,106199,74727,0
2456,106196,74688,0
2400,106260,74683,0
2412,106225,74649,0
2420,106199,74735,0
2420,106234,74667,0
2416,106180,74656,0
2420,106182,74685,0
2420,106156,74699,0
2412,106240,74642,0
2404,106193,74612,0
2376,106166,74661,0
2342,106130,74627,0
2376,106227,74637,0
1707,106183,74592,0
2344,106087,74532,0
2354,106118,74460,0
2352,106125,74453,0
2372,106093,74521,0
2384,106058,74497,0
2378,106138,74481,0
2372,106080,74441,0
2372,106066,74501,0
2340,106093,74470,0
2384,106111,74478,0
2354,106072,74456,0
2360,106059,74493,0
2358,106105,74457,0
2352,106064,74439,0
2348,106070,74476,0
2346,106032,74476,0
2344,106113,74442,0
2348,106061,74415,0
2348,106075,74475,0
2320,106050,74444,0
2324,106113,74452,0
2328,106059,74402,0
2316,106065,74475,0
2298,106091,74434,0
2304,106068,74458,0
2304,106065,74460,0
2294,106007,74493,0
2240,106084,74434,0
2305,106037,74421,0
1644,106047,74461,0
