RED,IR
25990,29980
25989,29979
25993,29994
25996,29997
25990,29988
25999,29998
25999,29995
25992,29988
25998,29994
25996,29990
25988,29982
25991,29992
25996,29987
25990,29991
25992,29990
25997,29996
25993,29991
25993,30000
26001,30005
26002,30009
26000,30007
25998,30002
26008,30013
26004,30015
26003,30013
26005,30019
26014,30021
26005,30026
26009,30029
26008,30028
26009,30027
26003,30029
26010,30040
26012,30032
26010,30036
26012,30042
26012,30039
26012,30040
26016,30049
26018,30055
26017,30053
26018,30051
26017,30056
26016,30052
26018,30065
26022,30064
26021,30068
26020,30068
26024,30075
26028,30078
26021,30077
26021,30075
26022,30086
26032,30089
26030,30089
26024,30084
26029,30090
26034,30101
26038,30107
26037,30107
26038,30109
26036,30105
26041,30118
26042,30113
26036,30116
26043,30124
26041,30117
26032,30100
26032,30089
26024,30065
26006,30032
26001,30013
25990,29991
25981,29971
25982,29964
25974,29958
25973,29954
25981,29962
25982,29968
25983,29972
25980,29970
25987,29982
25992,29978
25988,29979
25989,29980
25991,29978
25986,29972
25987,29978
25990,29976
25983,29967
25991,29973
25986,29966
25984,29970
25992,29982
25990,29980
25989,29984
25998,29999
25998,29998
25999,29992
25994,29998
26002,29995
25998,29993
25999,29993
25991,29984
25996,29991
25992,29991
25993,29989
25992,29990
25997,29993
25994,29994
25990,29988
25992,30001
26000,30001
25998,29999
25995,29995
25996,30000
26002,30008
26000,30005
25996,30004
26000,30015
26001,30009
25998,30013
26006,30017
26005,30019
26000,30018
26007,30025
26002,30023
26005,30027
26007,30026
26005,30028
26012,30037
26014,30033
26006,30031
26008,30034
26014,30043
26014,30046
26011,30038
26018,30044
26016,30046
26012,30045
26018,30052
26013,30050
26014,30055
26021,30058
26016,30058
26017,30052
26020,30066
26024,30066
26016,30064
26022,30078
26022,30077
26020,30073
26025,30079
26024,30086
26030,30091
26027,30084
26022,30087
26027,30081
26020,30066
26012,30049
26002,30019
25993,29995
25985,29979
25986,29967
25973,29949
25970,29940
25975,29941
25971,29935
25973,29944
25981,29954
25980,29963
25980,29963
25984,29966
25987,29970
25980,29963
25984,29970
25984,29967
25975,29963
25983,29968
25982,29960
25982,29963
25986,29966
25985,29972
25987,29971
25987,29974
25997,29986
25997,29993
25995,29999
25993,29993
25995,29995
25995,30000
25993,29992
25988,29984
25994,29995
25992,29987
25989,29987
25992,29985
25988,29987
25996,29996
25997,29996
25989,29993
25998,30003
26000,30002
25999,30006
26001,30013
26001,30015
26000,30022
26005,30022
26002,30019
26000,30022
25996,30021
26015,30030
26008,30033
26006,30028
26001,30026
26014,30039
26005,30031
26011,30042
26014,30046
26011,30047
26005,30040
26012,30050
26015,30045
26012,30050
26012,30056
26015,30056
26012,30054
26021,30066
26020,30067
26012,30062
26013,30063
26020,30074
26021,30073
26021,30075
26025,30079
26029,30089
26026,30082
26020,30083
26025,30096
26029,30101
26030,30101
26031,30099
26034,30109
26032,30102
26039,30117
26036,30105
26027,30095
26017,30076
26013,30065
26007,30038
25991,30010
25988,30002
25981,29985
25973,29974
25977,29974
25976,29972
25978,29977
25979,29981
25989,29996
25993,30004
25995,30002
25997,30012
25993,30009
25991,30005
25998,30010
25993,30005
25989,30004
25990,29999
25992,30003
25987,29999
25993,30011
25995,30014
25993,30017
26002,30032
26005,30033
26006,30032
26006,30041
26006,30046
26003,30040
26001,30039
26008,30040
25999,30032
26004,30034
26003,30043
26003,30046
26000,30040
25998,30040
26009,30050
26003,30042
26010,30053
26013,30054
26007,30055
26016,30066
26015,30066
26011,30060
26015,30066
26018,30074
26011,30071
26020,30078
26018,30078
26015,30076
26022,30088
26020,30089
26017,30082
26022,30096
26024,30096
26017,30090
26031,30101
26020,30094
26029,30102
26031,30106
26025,30103
26030,30109
26033,30114
26031,30106
26034,30119
26033,30118
26028,30117
26037,30129
26034,30126
26036,30131
26038,30133
26035,30132
26042,30139
26043,30137
26035,30140
26045,30147
26038,30145
26045,30153
26041,30152
26048,30159
26044,30162
26040,30163
26048,30170
26044,30169
26054,30178
26050,30178
26047,30180
26054,30182
26050,30175
26048,30170
26039,30146
26030,30122
26016,30100
26010,30079
26005,30070
25997,30057
25993,30050
25996,30051
25994,30052
25998,30054
26004,30066
26007,30073
26005,30075
26016,30090
26012,30086
26012,30085
26014,30089
26011,30082
26011,30089
26011,30085
26010,30079
26011,30087
26010,30086
26008,30085
26015,30097
26013,30096
26015,30106
26023,30117
26020,30114
26025,30122
26021,30114
26025,30128
26028,30124
26023,30118
26029,30126
26028,30121
26023,30123
26023,30117
26022,30121
26025,30130
26021,30122
26027,30129
26021,30126
26027,30134
26028,30135
26028,30136
26036,30143
26029,30136
26033,30149
26024,30140
26035,30156
26033,30146
26033,30152
26035,30153
26031,30152
26037,30159
26039,30166
26035,30162
26035,30164
26041,30172
26036,30166
26043,30178
26048,30177
26042,30174
26039,30178
26048,30182
26042,30183
26041,30180
26049,30189
26043,30184
26045,30192
26052,30195
26047,30197
26043,30194
26048,30197
26052,30204
26047,30200
26049,30200
26057,30209
26048,30204
26048,30208
26056,30219
26055,30218
26054,30216
26056,30224
26056,30220
26055,30222
26064,30226
26058,30231
26055,30232
26063,30243
26063,30237
26059,30232
26064,30236
26055,30230
26054,30209
26046,30200
26034,30175
26022,30146
26023,30139
26011,30118
26007,30109
26011,30111
26006,30107
26007,30114
26011,30118
26022,30136
26015,30133
26016,30138
26020,30145
26027,30152
26027,30153
26022,30144
26024,30150
26027,30149
26020,30137
26026,30146
26021,30139
26024,30139
26024,30145
26025,30152
26020,30154
26036,30173
26028,30174
26030,30170
26039,30178
26036,30175
26031,30165
26028,30169
26037,30173
26032,30167
26033,30167
26026,30164
26034,30173
26030,30165
26031,30169
26032,30176
26028,30174
26036,30185
26035,30184
26032,30179
26035,30184
26040,30191
26043,30190
26042,30195
26035,30188
26040,30195
26041,30197
26041,30198
26044,30193
26043,30203
26048,30208
26045,30207
26041,30199
26048,30208
26045,30206
26048,30215
26048,30217
26044,30213
26053,30224
26052,30220
26045,30219
26056,30229
26052,30228
26049,30224
26056,30233
26053,30227
26053,30232
26061,30233
26055,30235
26050,30232
26056,30238
26058,30244
26059,30239
26055,30244
26064,30253
26066,30259
26062,30253
26064,30264
26068,30261
26062,30261
26069,30268
26070,30268
26059,30259
26061,30254
26057,30242
26049,30216
26035,30195
26027,30182
26017,30160
26019,30156
26018,30146
26016,30141
26010,30144
26013,30149
26021,30156
26019,30154
26026,30165
26024,30172
26027,30173
26030,30180
26026,30175
26018,30170
26026,30182
26026,30178
26025,30172
26021,30172
26028,30177
26026,30168
26027,30186
26031,30183
26034,30191
26038,30206
26035,30204
26040,30204
26038,30204
26037,30206
26036,30204
26036,30202
26040,30200
26029,30193
26035,30204
26036,30201
26035,30194
26042,30206
26037,30201
26036,30202
26041,30213
26037,30207
26046,30217
26042,30218
26041,30216
26047,30223
26046,30221
26043,30215
26046,30228
26042,30224
26042,30227
26048,30238
26048,30236
26051,30237
26044,30230
26046,30236
26055,30241
26049,30243
26051,30237
26057,30248
26051,30244
26051,30250
26061,30252
26058,30259
26050,30246
26057,30262
26059,30261
26054,30258
26060,30267
26060,30265
26058,30264
26063,30275
26065,30276
26061,30273
26065,30271
26066,30279
26061,30273
26065,30281
26065,30285
26061,30281
26061,30288
26067,30292
26071,30295
26069,30294
26070,30295
26074,30307
26074,30301
26073,30305
26080,30312
26071,30302
26074,30305
26067,30297
26061,30275
26053,30260
26050,30240
26035,30214
26025,30203
26026,30184
26017,30174
26022,30183
26020,30178
26024,30179
26028,30192
26032,30198
26033,30204
26035,30211
26032,30206
26036,30218
26036,30217
26036,30212
26035,30209
26031,30203
26034,30211
26028,30201
26033,30209
26033,30206
26030,30212
26041,30216
26043,30224
26043,30221
26050,30232
26049,30240
26047,30238
26045,30228
26047,30240
26047,30236
26043,30230
26042,30230
26046,30234
26044,30231
26041,30229
26048,30241
26049,30235
26041,30233
26050,30246
26052,30245
26051,30242
26044,30241
26053,30251
26054,30251
26052,30250
26048,30248
26056,30256
26053,30250
26043,30251
26057,30257
26050,30250
26056,30265
26056,30267
26053,30262
26058,30266
26060,30269
26052,30266
26057,30275
26059,30273
26051,30264
26060,30279
26059,30279
26061,30276
26057,30276
26066,30284
26060,30277
26060,30284
26067,30287
26063,30290
26060,30287
26071,30297
26061,30292
26066,30300
26066,30300
26066,30295
26068,30307
26072,30308
26070,30304
26066,30306
26075,30316
26073,30315
26069,30308
26075,30319
26077,30317
26071,30315
26076,30321
26085,30328
26080,30326
26077,30325
26074,30330
26081,30334
26075,30327
26069,30321
26070,30304
26059,30281
26047,30255
26042,30234
26035,30212
26020,30197
26023,30195
26018,30180
26013,30180
26027,30188
26023,30181
26025,30203
26034,30211
26034,30212
26031,30214
26030,30215
26035,30219
26035,30218
26026,30207
26028,30214
26024,30202
26027,30207
26029,30207
26027,30199
26025,30199
26035,30213
26034,30214
26036,30220
26043,30229
26039,30224
26039,30236
26039,30226
26032,30222
26041,30227
26036,30227
26031,30217
26030,30223
26035,30216
26031,30213
26039,30223
26035,30215
26034,30217
26037,30227
26039,30224
26030,30217
26036,30224
26042,30227
26038,30226
26038,30230
26035,30225
26036,30228
26038,30235
26040,30235
26031,30224
26039,30240
26037,30234
26037,30233
26034,30237
26045,30243
26047,30242
26043,30241
26041,30237
26044,30244
26046,30244
26046,30250
26044,30247
26044,30250
26043,30249
26045,30259
26046,30256
26041,30249
26045,30253
26050,30259
26049,30261
26044,30254
26050,30267
26049,30266
26047,30257
26050,30263
26052,30266
26051,30269
26052,30268
26049,30270
26058,30280
26051,30276
26053,30277
26057,30285
26053,30282
26055,30284
26059,30291
26061,30284
26050,30272
26051,30264
26043,30241
26028,30211
26022,30195
26011,30177
26006,30159
26001,30152
26003,30152
25998,30148
25995,30145
26002,30151
26011,30160
26009,30162
26011,30170
26015,30170
26010,30180
26019,30184
26020,30182
26015,30167
26011,30170
26013,30167
26013,30166
26014,30169
26012,30163
26006,30164
26016,30180
26017,30180
26019,30183
26019,30192
26021,30191
26027,30199
26019,30188
26026,30191
26027,30188
26021,30186
26015,30175
26022,30185
26016,30180
26014,30179
26022,30187
26020,30181
26020,30178
26024,30188
26023,30192
26024,30190
26019,30190
26021,30194
26029,30197
26022,30194
26026,30201
26027,30203
26022,30194
26028,30206
26029,30201
26028,30203
26025,30202
26032,30209
26030,30206
26029,30217
26032,30214
26034,30212
26028,30213
26037,30221
26035,30221
26033,30219
26037,30228
26040,30222
26034,30223
26035,30223
26037,30223
26035,30223
26039,30231
26039,30233
26035,30231
26046,30241
26035,30233
26040,30246
26043,30244
26043,30242
26041,30243
26050,30252
26049,30258
26047,30254
26046,30254
26055,30263
26048,30261
26057,30272
26053,30270
26049,30264
26046,30251
26039,30242
26038,30228
26027,30199
26015,30174
26011,30150
26002,30134
25999,30127
25996,30129
25999,30120
25997,30120
25998,30132
26006,30131
26006,30131
26005,30135
26010,30149
26008,30146
26009,30145
26007,30151
26010,30151
26012,30143
26010,30142
26009,30141
26008,30134
26011,30143
26011,30143
26008,30142
26008,30152
26021,30161
26019,30161
26018,30166
26025,30168
26021,30171
26019,30168
26020,30168
26017,30160
26018,30153
26019,30157
26015,30155
26018,30155
26024,30168
26020,30156
26020,30165
26024,30169
26019,30164
26021,30165
26018,30170
26025,30177
26026,30173
26028,30185
26030,30189
26025,30178
26027,30178
26035,30188
26035,30192
26027,30192
26034,30199
26035,30193
26034,30191
26032,30196
26031,30197
26037,30207
26036,30201
26030,30201
26033,30208
26040,30214
26034,30204
26040,30211
26035,30209
26034,30209
26045,30219
26044,30217
26044,30223
26046,30230
26043,30227
26041,30223
26049,30228
26042,30227
26049,30237
26051,30238
26050,30233
26047,30239
26047,30241
26055,30244
26055,30246
26054,30253
26048,30253
26061,30261
26060,30259
26053,30259
26061,30267
26061,30273
26064,30266
26065,30271
26058,30265
26057,30247
26053,30240
26045,30218
26031,30188
26021,30164
26011,30146
26002,30125
26004,30118
26004,30111
25998,30105
26001,30116
26005,30125
26007,30120
26009,30133
26018,30146
26019,30145
26016,30146
26012,30147
26016,30148
26012,30142
26018,30142
26009,30132
26009,30134
26016,30137
26015,30138
26014,30130
26017,30140
26022,30146
26020,30148
26024,30153
26021,30159
26023,30157
26022,30157
26024,30158
26024,30166
26022,30156
26020,30151
26022,30157
26024,30156
26017,30154
26025,30157
26029,30156
26025,30167
26029,30164
26024,30161
26021,30158
26031,30166
26021,30164
26030,30169
26029,30170
26027,30170
26028,30178
26028,30174
26025,30171
26033,30181
26030,30176
26029,30181
26037,30186
26033,30181
26030,30183
26036,30193
26035,30190
26032,30186
26044,30190
26042,30193
26037,30198
26038,30202
26035,30194
26038,30207
26043,30208
26042,30203
26037,30206
26047,30215
26048,30211
26050,30222
26049,30220
26049,30225
26049,30222
26050,30230
26044,30222
26050,30233
26052,30235
26051,30227
26056,30242
26055,30243
26054,30236
26058,30246
26063,30253
26058,30254
26058,30246
26061,30259
26063,30254
26059,30252
26063,30254
26053,30234
26046,30224
26044,30206
26036,30180
26020,30154
26007,30133
26013,30124
26004,30109
26004,30116
25999,30108
26001,30110
26001,30114
26014,30128
26018,30129
26013,30138
26022,30143
26012,30139
26024,30145
26020,30144
26020,30140
26018,30133
26017,30140
26012,30135
26017,30140
26020,30138
26016,30141
26023,30152
26026,30153
26024,30159
26031,30171
26031,30162
26021,30162
26037,30169
26025,30155
26029,30163
26028,30165
26027,30159
26025,30160
26022,30156
26022,30152
26025,30162
26024,30152
26025,30161
26027,30166
26028,30163
26022,30166
26034,30179
26035,30175
26028,30171
26033,30181
26033,30187
26028,30176
26035,30189
26036,30181
26033,30186
26041,30194
26038,30194
26037,30190
26034,30194
26040,30198
26040,30193
26040,30203
26045,30203
26041,30195
26039,30203
26046,30213
26047,30209
26044,30209
26048,30216
26050,30219
26046,30218
26050,30222
26052,30225
26045,30219
26053,30234
26052,30229
26052,30229
26055,30236
26058,30238
26056,30235
26060,30246
26056,30245
26056,30243
26057,30249
26067,30255
26062,30254
26061,30253
26058,30246
26061,30252
26057,30245
26051,30228
26036,30195
26031,30180
26024,30162
26014,30137
26010,30128
26015,30126
26003,30119
26006,30121
26014,30129
26016,30131
26019,30142
26020,30152
26024,30153
26021,30151
26029,30161
26024,30162
26022,30159
26027,30158
26028,30152
26023,30154
26023,30152
26017,30151
26031,30159
26030,30167
26035,30170
26031,30171
26040,30179
26040,30188
26043,30190
26042,30186
26034,30181
26036,30191
26032,30183
26028,30175
26036,30181
26039,30180
26040,30182
26037,30178
26034,30179
26038,30188
26042,30191
26040,30188
26038,30191
26044,30198
26044,30195
26047,30200
26040,30201
26046,30205
26046,30210
26043,30204
26044,30209
26048,30210
26049,30217
26051,30219
26058,30227
26057,30220
26054,30225
26055,30229
26054,30229
26055,30229
26058,30241
26060,30240
26059,30235
26058,30241
26066,30245
26056,30236
26061,30253
26064,30248
26060,30243
26065,30256
26070,30262
26064,30253
26071,30264
26063,30257
26070,30265
26069,30267
26071,30267
26064,30267
26073,30279
26076,30281
26068,30274
26074,30285
26076,30288
26075,30299
26080,30296
26077,30292
26069,30296
26086,30306
26082,30299
26082,30303
26075,30289
26065,30271
26063,30256
26049,30219
26041,30200
26030,30181
26023,30165
26020,30147
26017,30153
26018,30147
26023,30148
26026,30160
26031,30170
26032,30180
26041,30183
26037,30180
26042,30188
26040,30191
26039,30184
26038,30184
26034,30177
26042,30187
26035,30179
26036,30175
26036,30183
26039,30188
26034,30184
26040,30201
26040,30197
26040,30201
26048,30211
26053,30209
26048,30206
26046,30211
26049,30214
26051,30214
26049,30206
26047,30211
26046,30205
26045,30209
26054,30208
26051,30206
26044,30207
26047,30209
26049,30214
26051,30218
26051,30221
26052,30220
26054,30229
26054,30223
26050,30223
26054,30231
26056,30230
26052,30226
26055,30233
26052,30233
26058,30240
26061,30239
26057,30237
26057,30241
26056,30249
26056,30240
26059,30245
26063,30249
26062,30252
26061,30257
26065,30255
26061,30256
26069,30254
26067,30259
26063,30261
26063,30257
26063,30264
26072,30266
26063,30262
26066,30268
26070,30267
26063,30269
26064,30272
26069,30276
26069,30279
26074,30287
26075,30277
26072,30281
26069,30282
26069,30280
26075,30289
26079,30298
26081,30294
26077,30292
26079,30295
26077,30299
26079,30304
26078,30302
26081,30298
26076,30297
26073,30286
26059,30256
26049,30240
26046,30214
26033,30191
26026,30178
26024,30162
26018,30147
26022,30156
26022,30151
26022,30155
26020,30155
26023,30168
26031,30177
26036,30188
26037,30192
26034,30184
26037,30193
26040,30189
26032,30178
26032,30181
26036,30186
26039,30180
26032,30179
26036,30185
26032,30183
26032,30188
26044,30203
26038,30196
26044,30206
26043,30206
26044,30205
26039,30197
26042,30205
26043,30203
26041,30193
26035,30191
26037,30196
26038,30196
26036,30194
26033,30194
26042,30200
26038,30203
26040,30194
26041,30207
26034,30203
26038,30207
26044,30211
26042,30205
26043,30209
26053,30217
26044,30207
26046,30216
26043,30212
