RED,IR
75385,105636
75332,105699
75306,105646
75394,105638
75317,105672
75310,105666
75333,105618
75379,105574
75348,105646
75292,105635
75320,105656
75302,105583
75333,105666
75252,105600
75324,105644
75281,105645
75256,105598
75347,105597
75269,105612
75273,105581
75287,105615
75304,105608
75295,105597
75279,105602
75246,105661
75240,105612
75308,105582
75305,105534
75245,105642
75248,105622
75258,105568
75315,105534
75238,105624
75201,105595
75266,105576
75249,105599
75262,105574
75258,105572
75228,105587
75215,105615
75272,105570
75274,105495
75221,105626
75183,105595
75258,105561
75237,105568
75237,105570
75248,105577
75255,105549
75210,105585
75222,105560
75228,105580
75227,105582
75197,105590
75222,105497
75255,105542
75200,105586
75230,105574
75200,105508
75223,105619
75226,105548
75235,105529
75204,105603
75135,105557
75263,105552
75222,105567
75219,105614
75206,105575
75233,105533
75245,105565
75204,105557
75244,105580
75214,105508
75217,105613
75176,105545
75251,105543
75207,105600
75177,105556
75249,105537
75217,105571
75176,105577
75238,105562
75184,105528
75225,105578
75243,105569
75210,105576
75178,105590
75170,105576
75267,105542
75205,105570
75209,105595
75186,105566
75246,105533
75234,105569
75168,105533
75216,105561
75175,105565
75200,105561
75243,105523
75180,105582
75180,105582
75204,105536
75225,105540
75208,105570
75214,105550
75228,105510
75191,105560
75188,105529
75205,105523
75229,105520
75156,105570
75167,105530
75260,105536
75183,105557
75184,105528
75209,105574
75193,105497
75233,105517
75211,105523
75192,105547
75150,105552
75199,105537
75216,105546
75176,105532
75218,105567
75207,105506
75179,105564
75177,105531
75218,105522
75180,105501
75179,105592
75152,105547
75257,105528
75189,105549
75189,105604
75214,105544
75239,105480
75214,105562
75190,105566
75228,105538
75195,105592
75224,105526
75238,105501
75181,105604
75143,105544
75242,105531
75222,105547
75209,105574
75215,105567
75192,105551
75217,105561
75232,105532
75235,105563
75205,105559
75209,105589
75227,105533
75278,105491
75203,105583
75149,105558
75242,105538
75254,105573
75174,105536
75243,105568
75223,105555
75227,105546
75273,105523
75223,105488
75218,105599
75171,105550
75251,105527
75220,105522
75220,105617
75185,105555
75240,105553
75252,105574
75208,105537
75255,105572
75218,105572
75210,105577
75241,105540
75171,105540
75235,105587
75236,105478
75284,105549
75241,105584
75188,105548
75256,105571
75212,105521
75250,105580
75192,105505
75270,105548
75234,105572
75222,105570
75260,105537
75291,105511
75248,105601
75172,105546
75260,105534
75254,105577
75214,105545
75256,105546
75213,105544
75210,105554
75283,105517
75235,105519
75225,105619
75162,105531
75299,105541
75252,105546
75223,105620
75188,105568
75262,105542
75269,105554
75270,105555
75259,105549
75213,105580
75208,105530
75294,105546
75227,105571
75210,105558
75251,105542
75251,105552
75254,105559
75243,105528
75266,105527
75224,105582
75220,105534
75294,105515
75267,105506
75227,105596
75208,105541
75289,105540
75250,105473
75238,105621
75197,105556
75262,105533
75279,105552
75228,105537
75252,105566
75218,105566
75254,105550
75294,105520
75268,105498
75202,105549
75223,105566
75259,105541
75273,105499
75248,105600
75291,105529
75221,105564
75267,105562
75253,105521
75285,105531
75240,105584
75197,105530
75307,105538
75232,105536
75252,105588
75269,105546
75253,105549
75278,105565
75264,105534
75256,105507
75218,105582
75239,105527
75293,105530
75241,105591
75241,105606
75226,105544
75293,105528
75262,105539
75250,105557
75255,105559
75291,105495
75267,105578
75209,105510
75235,105568
75248,105500
75202,105546
75277,105516
75221,105549
75269,105559
75227,105540
75268,105579
75279,105525
75286,105522
75236,105574
75228,105540
75314,105523
75297,105483
75249,105589
75213,105550
75275,105524
75266,105513
75253,105580
75251,105553
75266,105491
75258,105588
75264,105511
75293,105523
75235,105586
75179,105544
75301,105534
75266,105564
75239,105593
75258,105563
75295,105523
75226,105532
75233,105556
75262,105600
75257,105537
75256,105552
75255,105532
75282,105540
75229,105611
75242,105553
75296,105541
75265,105521
75237,105602
75255,105551
75262,105498
75287,105609
75234,105530
75309,105552
75247,105583
75244,105570
75292,105536
75311,105539
75273,105582
75231,105568
75295,105542
75294,105496
75247,105601
75227,105575
75294,105552
75289,105581
75247,105529
75307,105552
75268,105606
75252,105550
75302,105544
75306,105542
75260,105569
75298,105578
75259,105588
75249,105536
75301,105550
75287,105553
75250,105597
75231,105554
75322,105556
75279,105574
75247,105607
75274,105531
75320,105495
75291,105573
75225,105556
75309,105570
75261,105591
75256,105536
75317,105531
75267,105590
75259,105583
75279,105537
75330,105490
75264,105585
75238,105558
75283,105562
75316,105494
75304,105592
75240,105548
75281,105595
75264,105536
75313,105569
75327,105531
75339,105522
75293,105620
75236,105549
75362,105530
75294,105588
75244,105569
75322,105571
75290,105582
75320,105573
75295,105527
75326,105569
75278,105599
75286,105562
75344,105544
75333,105490
75302,105638
75237,105556
75369,105557
75299,105589
75317,105573
75328,105570
75290,105548
75347,105584
75339,105551
75289,105590
75296,105622
75327,105577
75240,105548
75328,105530
75305,105566
75334,105574
75234,105595
75320,105582
75362,105567
75314,105599
75327,105630
75273,105567
75383,105542
75333,105581
75291,105577
75351,105582
75315,105583
75327,105576
75367,105554
75324,105639
75310,105588
75350,105584
75365,105519
75344,105629
75280,105605
75353,105586
75351,105609
75356,105617
75321,105576
75376,105586
75325,105626
75363,105602
75396,105582
75339,105557
75337,105650
75328,105583
75380,105612
75368,105570
75337,105613
75310,105594
75363,105617
75325,105582
75389,105604
75360,105634
75330,105649
75369,105598
75419,105579
75332,105632
75343,105636
75359,105596
75420,105556
75373,105619
75326,105615
75387,105619
75348,105611
75389,105614
75401,105586
75364,105607
75364,105661
75405,105615
75419,105542
75375,105652
75356,105616
75412,105598
75374,105627
75388,105590
75393,105607
75367,105582
75386,105612
75385,105621
75385,105605
75397,105646
75403,105667
75334,105605
75458,105590
75404,105635
75343,105637
75415,105618
75405,105646
75370,105610
75436,105622
75391,105657
75374,105626
75404,105606
75463,105606
75402,105681
75388,105662
75397,105621
75489,105589
75409,105661
75406,105670
75417,105643
75402,105585
75442,105644
75395,105615
75470,105644
75404,105665
75377,105637
75488,105626
75446,105643
75450,105652
75400,105650
75449,105588
75466,105601
75459,105663
75403,105674
75396,105679
75468,105620
75484,105595
75420,105693
75392,105646
75461,105634
75439,105624
75437,105656
75438,105662
75432,105603
75449,105694
75478,105624
75462,105600
75419,105718
75352,105639
75479,105637
75451,105671
75424,105669
75452,105671
75445,105601
75449,105678
75419,105640
75451,105663
75467,105615
75435,105694
75449,105626
75474,105636
75425,105670
75402,105645
75453,105652
75459,105679
75453,105660
75473,105624
75418,105701
75432,105652
75499,105633
75439,105694
75432,105705
75468,105652
75501,105616
75439,105677
75440,105695
75472,105661
75496,105628
75482,105678
75443,105655
75470,105676
75447,105611
75469,105709
75457,105646
75509,105655
75428,105711
75379,105641
75530,105644
75463,105671
75449,105678
75495,105679
75441,105686
75508,105654
75485,105631
75494,105705
75485,105668
75444,105650
75532,105643
75470,105669
75461,105710
75496,105661
75521,105608
75491,105701
75486,105688
75512,105659
75474,105712
75499,105658
75551,105667
75489,105732
75462,105678
75514,105675
75510,105644
75491,105713
75436,105702
75514,105694
75499,105668
75532,105730
75483,105675
75525,105701
75470,105719
75524,105706
75555,105681
75497,105683
75519,105736
75513,105673
75522,105717
75544,105728
75582,105693
75498,105741
75512,105700
75577,105685
75555,105651
75526,105774
75475,105700
75587,105696
75551,105676
75540,105748
75479,105709
75559,105707
75546,105732
75542,105717
75560,105719
75546,105676
75520,105769
75593,105708
75562,105660
75544,105774
75478,105713
75569,105701
75578,105745
75529,105709
75569,105749
75567,105683
75568,105746
75553,105703
75527,105721
75565,105744
75530,105726
75573,105726
75559,105693
75508,105746
75583,105744
75517,105751
75558,105725
75571,105708
75530,105764
75537,105754
75569,105693
75587,105648
75556,105772
75489,105733
75568,105722
75552,105732
75544,105750
75493,105713
75582,105715
75517,105730
75562,105723
75582,105694
75582,105679
75522,105750
75478,105674
75613,105690
75530,105715
75473,105733
75552,105702
75553,105703
75389,105586
75504,105676
75529,105724
75493,105708
75508,105727
75532,105704
75535,105672
75552,105690
75486,105757
75483,105715
75529,105688
75535,105647
75474,105733
75438,105694
75485,105646
75485,105680
75460,105679
75475,105701
75444,105676
75456,105683
75494,105640
75453,105618
75436,105737
75378,105646
75472,105644
75429,105649
75439,105707
75412,105649
75436,105622
75446,105656
75409,105632
75434,105662
75278,105586
75373,105625
75415,105557
75384,105617
75395,105648
75302,105627
75388,105586
75382,105607
75331,105602
75369,105628
75337,105600
75352,105626
75321,105557
75372,105603
75314,105645
75301,105612
75297,105569
75356,105565
75306,105635
75306,105596
75302,105575
75348,105517
75291,105585
75275,105588
75318,105540
75286,105612
75261,105547
75316,105540
75258,105602
75207,105538
75313,105536
75251,105556
75278,105587
75231,105548
75247,105480
75244,105514
75248,105537
75264,105536
75217,105566
75188,105531
75263,105511
75217,105473
75218,105591
75223,105511
75231,105457
75220,105526
75208,105509
75241,105474
75175,105537
75175,105503
75271,105486
75176,105541
75176,105516
75190,105487
75229,105427
75197,105515
75139,105523
75178,105496
75162,105428
75204,105516
75121,105459
75185,105500
75137,105507
75136,105491
75167,105469
75183,105471
75141,105549
75159,105515
75186,105462
75111,105455
75174,105489
75151,105488
75125,105523
75160,105458
75177,105439
75117,105518
75130,105510
75147,105456
75209,105432
75132,105479
75109,105492
75138,105458
75154,105472
75132,105469
75171,105478
75125,105485
75114,105488
75183,105475
75171,105373
75137,105521
75082,105489
75145,105453
75149,105462
75132,105482
75081,105477
75158,105471
75138,105456
75154,105427
75127,105449
75077,105498
75111,105476
75165,105456
75148,105412
75117,105503
75150,105470
75106,105421
75152,105508
75147,105445
75162,105428
75110,105503
75080,105426
75169,105444
75124,105427
75122,105531
75064,105435
75160,105432
75151,105450
75119,105482
75137,105473
75162,105421
75139,105475
75104,105431
75143,105449
75109,105488
75090,105450
75178,105428
75118,105450
75102,105492
75133,105438
75078,105422
75159,105442
75117,105433
75111,105476
75064,105436
75154,105415
75150,105411
75105,105474
75080,105461
75143,105435
75121,105465
75133,105437
75139,105436
75110,105426
75100,105474
75166,105417
75128,105401
75105,105506
75100,105452
75154,105405
75154,105480
75102,105422
75131,105451
75095,105402
75134,105470
75110,105428
75145,105446
75125,105470
75117,105483
75118,105450
75207,105436
75135,105463
75145,105462
75100,105448
75170,105418
75150,105430
75139,105406
75125,105487
75102,105439
75229,105436
75148,105484
75118,105483
75156,105451
75187,105406
75171,105486
75119,105456
75183,105491
75141,105399
75171,105477
75125,105426
75193,105475
75147,105484
75127,105471
75219,105462
75162,105430
75162,105499
75170,105485
75162,105419
75193,105506
75141,105449
75197,105480
75138,105491
75170,105459
75197,105457
75156,105460
75151,105498
75144,105405
75194,105448
75182,105486
75178,105480
75220,105445
75161,105493
75150,105436
75192,105456
75157,105495
75110,105470
75198,105440
75208,105479
75174,105478
75181,105487
75188,105436
75185,105495
75168,105454
75209,105454
75170,105454
75163,105511
75156,105452
75239,105444
75169,105511
75156,105490
75208,105471
75202,105420
75190,105504
75189,105475
75216,105435
75170,105471
75254,105469
75229,105440
75175,105513
75191,105490
75223,105417
75215,105482
75144,105473
75216,105477
75189,105484
75221,105501
75155,105435
75237,105486
75189,105517
75165,105476
75236,105466
75215,105391
75193,105541
75181,105471
75230,105432
75219,105520
75166,105460
75229,105481
75182,105503
75182,105450
75253,105465
75203,105474
75208,105529
75151,105469
75263,105448
75203,105476
75216,105435
75240,105452
75175,105520
75226,105508
75236,105457
75219,105481
75215,105498
75190,105465
75210,105512
75269,105467
75211,105462
75204,105542
75210,105499
75263,105435
75220,105500
75182,105477
75225,105507
75209,105445
75244,105523
75168,105451
75235,105507
75192,105503
75205,105524
75228,105476
75268,105454
75213,105541
75149,105480
75262,105472
75227,105491
75175,105476
75230,105501
75183,105507
75221,105484
75240,105452
75207,105505
75198,105480
75224,105492
75241,105511
75167,105478
75253,105505
75207,105487
75189,105527
75217,105483
75252,105476
75210,105543
75165,105492
75244,105475
75223,105506
75222,105493
75229,105509
75202,105511
75220,105497
75250,105479
75221,105476
75205,105568
75170,105478
75294,105477
75215,105513
75227,105548
75202,105516
75247,105501
75243,105510
75240,105509
75245,105516
75220,105457
75221,105563
75254,105487
75201,105522
75241,105533
75192,105525
75225,105492
75251,105540
75243,105508
75264,105483
75225,105517
75237,105500
75252,105475
75242,105467
75206,105559
75199,105497
75287,105511
75244,105479
75234,105573
75186,105496
75279,105497
75254,105544
75217,105522
75257,105535
75212,105510
75242,105541
75269,105486
75241,105467
75236,105558
75195,105508
75304,105487
75237,105522
75232,105547
75279,105515
75257,105506
75268,105527
75277,105516
75285,105548
75247,105530
75261,105462
75265,105547
75190,105511
75287,105532
75230,105553
75222,105518
75303,105503
75268,105549
75203,105533
75276,105522
75278,105542
75269,105533
75275,105552
75287,105483
75250,105562
75245,105526
75281,105511
75264,105499
75254,105572
75233,105521
75336,105514
75256,105572
75259,105571
75290,105534
75288,105498
75288,105553
75274,105580
75258,105545
75259,105527
75295,105550
75274,105513
75276,105580
75246,105546
75305,105550
75298,105469
75257,105583
75236,105550
75301,105554
75281,105534
75306,105576
75235,105556
75304,105549
75264,105573
75280,105515
75329,105527
75286,105579
75260,105561
75303,105538
75314,105548
75287,105552
75320,105564
75324,105517
75309,105563
75308,105533
75301,105544
75318,105522
75265,105567
75283,105536
75316,105487
75329,105568
75285,105594
75245,105546
75326,105567
75296,105571
75261,105547
75326,105540
75297,105563
75292,105520
75348,105543
75302,105590
75290,105561
75328,105531
75371,105510
75291,105575
75305,105571
75312,105529
75365,105504
75315,105566
75299,105576
75331,105558
75314,105517
